"S.no","Transaction ID","Transaction date","Cheque No","Description","Withdrawal(Dr)","Deposit(Cr)","Available Balance","Page Number","Minus"
"687","S3026434","13/07/2025","","NEFT-UTIBN62025071308062239-GOOGLEINDIADIGITAL S","","630.00","42923.98","98","1"
"688","S3040745","13/07/2025","","NEFT-UTIBN62025071308127099-GOOGLEINDIADIGITAL S","","400.00","43323.98","98","1"
"689","S3053691","13/07/2025","","NEFT-UTIBN62025071308295142-GOOGLEINDIADIGITAL S","","500.00","43823.98","98","1"
"690","S3066434","13/07/2025","","NEFT-UTIBN62025071308447898-GOOGLEINDIADIGITAL S","","510.00","44333.98","99","1"
"691","S3113347","13/07/2025","","NEFT-UTIBN62025071308750610-GOOGLEINDIADIGITAL S","","1450.00","45783.98","99","1"
"692","S3181134","13/07/2025","","NEFT-UTIBN62025071309241173-GOOGLEINDIADIGITAL S","","60.00","45843.98","99","1"
"693","S3209195","13/07/2025","","NEFT-UTIBN62025071309636550-GOOGLEINDIADIGITAL S","","720.00","46563.98","99","1"
"694","S3240482","13/07/2025","","NEFT-UTIBN62025071309686879-GOOGLEINDIADIGITAL S","","225.00","46788.98","99","1"
"695","S3560671","14/07/2025","","NEFT-UTIBN62025071417413647-GOOGLEINDIADIGITAL S","","1140.00","47928.98","99","1"
"696","S3591216","14/07/2025","","UPI/519525011197/LubriCash/deut2001030000@/Deutsch","","80.00","48008.98","99","1"
"697","S3605230","14/07/2025","","NEFT-UTIBN62025071417686663-GOOGLEINDIADIGITAL S","","280.00","48288.98","100","1"
"698","S3629785","14/07/2025","","NEFT-UTIBN62025071417773945-GOOGLEINDIADIGITAL S","","20.00","48308.98","100","1"
"699","S3692422","14/07/2025","","NEFT-UTIBN62025071418104377-GOOGLEINDIADIGITAL S","","715.00","49023.98","100","1"
"700","S3855344","14/07/2025","","MMT/IMPS/519515179396/paymenttowardsi/SMENTERPRI/Y","24290.00","","24733.98","100","1"
"701","S4041902","14/07/2025","","MMT/IMPS/519517749298/ReqPay/tirupatiau/State Bank","","40000.00","64733.98","100","1"
"702","S4046170","14/07/2025","","INF/INFT/040929700811/ADVANCEPAYMENTT/TYRECENTRE2","38500.00","","26233.98","100","1"
"703","S4051890","14/07/2025","","NEFT-UTIBN62025071419819989-GOOGLEINDIADIGITAL S","","1950.00","28183.98","100","1"
"704","S4653042","15/07/2025","","NEFT-UTIBN62025071528577633-GOOGLEINDIADIGITAL S","","275.00","28458.98","101","1"
"705","S4895302","15/07/2025","","NEFT-UTIBN62025071529658375-GOOGLEINDIADIGITAL S","","300.00","28758.98","101","1"
"706","S4986228","15/07/2025","","MMT/IMPS/519614730863/ReqPay/tirupatiau/State Bank","","20000.00","48758.98","101","1"
"707","S4988374","15/07/2025","","MMT/IMPS/519614432871/paymenttowardsi/HARIENTERP/B","21000.00","","27758.98","101","1"
"708","S5030320","15/07/2025","","NEFT-UTIBN62025071530376068-GOOGLEINDIADIGITAL S","","215.00","27973.98","101","1"
"709","S5111245","15/07/2025","","NEFT-UTIBN62025071530710960-GOOGLEINDIADIGITAL S","","20.00","27993.98","101","1"
"710","S5111700","15/07/2025","","NEFT-UTIBN62025071530716529-GOOGLEINDIADIGITAL S","","450.00","28443.98","101","1"
"711","S5111832","15/07/2025","","NEFT-UTIBN62025071530719511-GOOGLEINDIADIGITAL S","","20.00","28463.98","102","1"
"712","S5200674","15/07/2025","","NEFT-UTIBN62025071531198075-GOOGLEINDIADIGITAL S","","270.00","28733.98","102","1"
"713","S5208882","15/07/2025","","NEFT-UTIBN62025071531271244-GOOGLEINDIADIGITAL S","","1550.00","30283.98","102","1"
"714","S5290254","15/07/2025","","UPI/519625128721/PGWI012784673L/deut2001030000@/D","","160.00","30443.98","102","1"
"715","S5463100","16/07/2025","","NEFT-UTIBN62025071633894887-GOOGLEINDIADIGITAL S","","2000.00","32443.98","102","1"
"716","S5463368","16/07/2025","","NEFT-UTIBN62025071633931899-GOOGLEINDIADIGITAL S","","500.00","32943.98","102","1"
"717","S5463239","16/07/2025","","NEFT-UTIBN62025071633934991-GOOGLEINDIADIGITAL S","","2000.00","34943.98","102","1"
"718","S5644655","16/07/2025","","NEFT-UTIBN62025071639887267-GOOGLEINDIADIGITAL S","","1950.00","36893.98","103","1"
"719","S5770631","16/07/2025","","NEFT-UTIBN62025071640557753-GOOGLEINDIADIGITAL S","","220.00","37113.98","103","1"
"720","S5859463","16/07/2025","","NEFT-UTIBN62025071641133189-GOOGLEINDIADIGITAL S","","2124.00","39237.98","103","1"
"721","S5905635","16/07/2025","","NEFT-UTIBN62025071641412707-GOOGLEINDIADIGITAL S","","1440.00","40677.98","103","1"
"722","S6089387","16/07/2025","","NEFT-UTIBN62025071642318404-GOOGLEINDIADIGITAL S","","1100.00","41777.98","103","1"
"723","S6111255","16/07/2025","","NEFT-UTIBN62025071642437454-GOOGLEINDIADIGITAL S","","425.00","42202.98","103","1"
"724","S6194947","16/07/2025","","NEFT-UTIBN62025071643215635-GOOGLEINDIADIGITAL S","","124.00","42326.98","103","1"
"725","S6625167","17/07/2025","","NEFT-UTIBN62025071751818207-GOOGLEINDIADIGITAL S","","250.00","42576.98","104","1"
"726","S6627033","17/07/2025","","NEFT-UTIBN62025071751874653-GOOGLEINDIADIGITAL S","","1500.00","44076.98","104","1"
"727","S6628566","17/07/2025","","NEFT-UTIBN62025071751927264-GOOGLEINDIADIGITAL S","","70.00","44146.98","104","1"
"728","S6628657","17/07/2025","","NEFT-UTIBN62025071751926620-GOOGLEINDIADIGITAL S","","50.00","44196.98","104","1"
"729","S6628870","17/07/2025","","NEFT-UTIBN62025071751929946-GOOGLEINDIADIGITAL S","","20.00","44216.98","104","1"
"730","S6706196","17/07/2025","","MMT/IMPS/519813907528/advancepaymentt/TYRECENTRE/K","40870.00","","3346.98","104","1"
"731","S6717695","17/07/2025","","NEFT-UTIBN62025071752393136-GOOGLEINDIADIGITAL S","","350.00","3696.98","104","1"
"732","S6795872","17/07/2025","","NEFT-UTIBN62025071752880515-GOOGLEINDIADIGITAL S","","190.00","3886.98","105","1"
"733","S6859570","17/07/2025","","NEFT-UTIBN62025071753235294-GOOGLEINDIADIGITAL S","","1000.00","4886.98","105","1"
"734","S6901043","17/07/2025","","NEFT-UTIBN62025071753402035-GOOGLEINDIADIGITAL S","","1000.00","5886.98","105","1"
"735","S6922869","17/07/2025","","MMT/IMPS/519817660360/ReqPay/tirupatiau/State Bank","","25000.00","30886.98","105","1"
"736","S6944773","17/07/2025","","NEFT-UTIBN62025071753649059-GOOGLEINDIADIGITAL S","","3300.00","34186.98","105","1"
"737","S6945290","17/07/2025","","NEFT-UTIBN62025071753653143-GOOGLEINDIADIGITAL S","","3300.00","37486.98","105","1"
"738","S7008410","17/07/2025","","NEFT-UTIBN62025071754163000-GOOGLEINDIADIGITAL S","","410.00","37896.98","105","1"
"739","S7465584","18/07/2025","","NEFT-UTIBN62025071862938190-GOOGLEINDIADIGITAL S","","70.00","37966.98","106","1"
"740","S7602360","18/07/2025","","MMT/IMPS/519913063344/IMPSP2A/CastrolIn/Standard","","15.00","37981.98","106","1"
"741","S7686732","18/07/2025","","NEFT-UTIBN62025071863947700-GOOGLEINDIADIGITAL S","","500.00","38481.98","106","1"
"742","S7708998","18/07/2025","","NEFT-UTIBN62025071864027936-GOOGLEINDIADIGITAL S","","295.00","38776.98","106","1"
"743","S7795246","18/07/2025","","NEFT-UTIBN62025071864465851-GOOGLEINDIADIGITAL S","","200.00","38976.98","106","1"
"744","S7832409","18/07/2025","","MMT/IMPS/519917953314/paymenttowardsi/GOELENTERP/I","20000.00","","18976.98","106","1"
"745","S7838893","18/07/2025","","NEFT-UTIBN62025071864774811-GOOGLEINDIADIGITAL S","","2500.00","21476.98","106","1"
"746","S7851736","18/07/2025","","NEFT-UTIBN62025071864775565-GOOGLEINDIADIGITAL S","","1360.00","22836.98","107","1"
"747","S7857011","18/07/2025","","NEFT-UTIBN62025071864858991-GOOGLEINDIADIGITAL S","","168.00","23004.98","107","1"
"748","S7860416","18/07/2025","","NEFT-UTIBN62025071864893490-GOOGLEINDIADIGITAL S","","2500.00","25504.98","107","1"
"749","S8218190","19/07/2025","","NEFT-UTIBN62025071973324044-GOOGLEINDIADIGITAL S","","1000.00","26504.98","107","1"
"750","S8219596","19/07/2025","","NEFT-UTIBN62025071973371664-GOOGLEINDIADIGITAL S","","1700.00","28204.98","107","1"
"751","S8260808","19/07/2025","","NEFT-UTIBN62025071973594949-GOOGLEINDIADIGITAL S","","30.00","28234.98","107","1"
"752","S8332067","19/07/2025","","NEFT-UTIBN62025071973982804-GOOGLEINDIADIGITAL S","","4800.00","33034.98","107","1"
"753","S8333824","19/07/2025","","NEFT-UTIBN62025071973994193-GOOGLEINDIADIGITAL S","","2000.00","35034.98","108","1"
"754","S8333955","19/07/2025","","NEFT-UTIBN62025071973995212-GOOGLEINDIADIGITAL S","","1065.00","36099.98","108","1"
"755","S8369579","19/07/2025","","NEFT-UTIBN62025071974068546-GOOGLEINDIADIGITAL S","","225.00","36324.98","108","1"
"756","S8432149","19/07/2025","","MMT/IMPS/520013332659/paymenttowardsi/CHAMPARANT/H","13540.00","","22784.98","108","1"
"757","S8492854","19/07/2025","","NEFT-UTIBN62025071974876692-GOOGLEINDIADIGITAL S","","450.00","23234.98","108","1"
"758","S8561779","19/07/2025","","NEFT-UTIBN62025071975289089-GOOGLEINDIADIGITAL S","","1200.00","24434.98","108","1"
"759","S8604103","19/07/2025","","NEFT-UTIBN62025071975440651-GOOGLEINDIADIGITAL S","","20.00","24454.98","108","1"
"760","S8675965","19/07/2025","","NEFT-UTIBN62025071976027671-GOOGLEINDIADIGITAL S","","8.00","24462.98","109","1"
"761","S8690675","19/07/2025","","NEFT-UTIBN62025071976057349-GOOGLEINDIADIGITAL S","","280.00","24742.98","109","1"
"762","S9061962","20/07/2025","","NEFT-UTIBN62025072087111974-GOOGLEINDIADIGITAL S","","1680.00","26422.98","109","1"
"763","S9084995","20/07/2025","","NEFT-UTIBN62025072087237794-GOOGLEINDIADIGITAL S","","2000.00","28422.98","109","1"
"764","S9106192","20/07/2025","","NEFT-UTIBN62025072087385163-GOOGLEINDIADIGITAL S","","840.00","29262.98","109","1"
"765","S9141298","20/07/2025","","NEFT-UTIBN62025072087742050-GOOGLEINDIADIGITAL S","","475.00","29737.98","109","1"
"766","S9151481","20/07/2025","","NEFT-UTIBN62025072087773813-GOOGLEINDIADIGITAL S","","920.00","30657.98","109","1"
"767","S9161747","20/07/2025","","NEFT-UTIBN62025072087865765-GOOGLEINDIADIGITAL S","","250.00","30907.98","110","1"
"768","S9562602","21/07/2025","","NEFT-UTIBN62025072196018317-GOOGLEINDIADIGITAL S","","205.00","31112.98","110","1"
"769","S9760911","21/07/2025","","NEFT-UTIBN62025072196901896-GOOGLEINDIADIGITAL S","","390.00","31502.98","110","1"
"770","S33907","21/07/2025","","NEFT-UTIBN62025072198224131-GOOGLEINDIADIGITAL S","","280.00","31782.98","110","1"
"771","S415448","22/07/2025","","NEFT-UTIBN62025072206482365-GOOGLEINDIADIGITAL S","","100.00","31882.98","110","1"
"772","S430981","22/07/2025","","NEFT-UTIBN62025072206563087-GOOGLEINDIADIGITAL S","","125.00","32007.98","110","1"
"773","S432815","22/07/2025","","NEFT-UTIBN62025072206624790-GOOGLEINDIADIGITAL S","","50.00","32057.98","110","1"
"774","S480183","22/07/2025","","NEFT-UTIBN62025072206798971-GOOGLEINDIADIGITAL S","","1500.00","33557.98","111","1"
"775","S527975","22/07/2025","","NEFT-UTIBN62025072207078216-GOOGLEINDIADIGITAL S","","320.00","33877.98","111","1"
"776","S577274","22/07/2025","","NEFT-UTIBN62025072207315947-GOOGLEINDIADIGITAL S","","1900.00","35777.98","111","1"
"777","S577912","22/07/2025","","NEFT-UTIBN62025072207336884-GOOGLEINDIADIGITAL S","","50.00","35827.98","111","1"
"778","S608191","22/07/2025","","NEFT-UTIBN62025072207555784-GOOGLEINDIADIGITAL S","","220.00","36047.98","111","1"
"779","S742524","22/07/2025","","NEFT-UTIBN62025072208283634-GOOGLEINDIADIGITAL S","","1150.00","37197.98","111","1"
"780","S766565","22/07/2025","","NEFT-UTIBN62025072208352857-GOOGLEINDIADIGITAL S","","900.00","38097.98","111","1"
"781","S806665","22/07/2025","","NEFT-UTIBN62025072208567034-GOOGLEINDIADIGITAL S","","500.00","38597.98","112","1"
"782","S831833","22/07/2025","","NEFT-UTIBN62025072208690673-GOOGLEINDIADIGITAL S","","390.00","38987.98","112","1"
"783","S889511","22/07/2025","","NEFT-UTIBN62025072209053668-GOOGLEINDIADIGITAL S","","1450.00","40437.98","112","1"
"784","S913620","22/07/2025","","NEFT-UTIBN62025072209333063-GOOGLEINDIADIGITAL S","","320.00","40757.98","112","1"
"785","S1282039","23/07/2025","","NEFT-UTIBN62025072317296610-GOOGLEINDIADIGITAL S","","3000.00","43757.98","112","1"
"786","S1380723","23/07/2025","","NEFT-UTIBN62025072317858380-GOOGLEINDIADIGITAL S","","1515.00","45272.98","112","1"
"787","S1405131","23/07/2025","","NEFT-UTIBN62025072318064904-GOOGLEINDIADIGITAL S","","180.00","45452.98","112","1"
"788","S1406629","23/07/2025","","NEFT-UTIBN62025072318102030-GOOGLEINDIADIGITAL S","","340.00","45792.98","113","1"
"789","S1475620","23/07/2025","","NEFT-UTIBN62025072318467468-GOOGLEINDIADIGITAL S","","1280.00","47072.98","113","1"
"790","S1565973","23/07/2025","","NEFT-UTIBN62025072318870843-GOOGLEINDIADIGITAL S","","500.00","47572.98","113","1"
"791","S1680305","23/07/2025","","NEFT-UTIBN62025072319501787-GOOGLEINDIADIGITAL S","","2000.00","49572.98","113","1"
"792","S1737543","23/07/2025","","NEFT-UTIBN62025072320046371-GOOGLEINDIADIGITAL S","","30.00","49602.98","113","1"
"793","S1763740","23/07/2025","","NEFT-UTIBN62025072320319148-GOOGLEINDIADIGITAL S","","25.00","49627.98","113","1"
"794","S1766296","23/07/2025","","NEFT-UTIBN62025072320373923-GOOGLEINDIADIGITAL S","","25.00","49652.98","113","1"
"795","S2115608","24/07/2025","","NEFT-UTIBN62025072428484383-GOOGLEINDIADIGITAL S","","2485.00","52137.98","114","1"
"796","S2177255","24/07/2025","","NEFT-UTIBN62025072428819590-GOOGLEINDIADIGITAL S","","200.00","52337.98","114","1"
"797","S2177471","24/07/2025","","NEFT-UTIBN62025072428821560-GOOGLEINDIADIGITAL S","","50.00","52387.98","114","1"
"798","S2179433","24/07/2025","","NEFT-UTIBN62025072428848171-GOOGLEINDIADIGITAL S","","405.00","52792.98","114","1"
"799","S2292717","24/07/2025","","NEFT-UTIBN62025072429416042-GOOGLEINDIADIGITAL S","","50.00","52842.98","114","1"
"800","S2390315","24/07/2025","","NEFT-UTIBN62025072429996159-GOOGLEINDIADIGITAL S","","3000.00","55842.98","114","1"
"801","S2391853","24/07/2025","","NEFT-UTIBN62025072430005740-GOOGLEINDIADIGITAL S","","50.00","55892.98","114","1"
"802","S2411246","24/07/2025","","NEFT-UTIBN62025072430048158-GOOGLEINDIADIGITAL S","","100.00","55992.98","115","1"
"803","S2505578","24/07/2025","","NEFT-UTIBN62025072430559436-GOOGLEINDIADIGITAL S","","1000.00","56992.98","115","1"
"804","S2541892","24/07/2025","","MMT/IMPS/520518621781/paymenttowardsi/AKENTERPRI/S","28630.00","","28362.98","115","1"
"805","S2599493","24/07/2025","","NEFT-UTIBN62025072431246968-GOOGLEINDIADIGITAL S","","1625.00","29987.98","115","1"
"806","S2616343","24/07/2025","","NEFT-UTIBN62025072431375475-GOOGLEINDIADIGITAL S","","1825.00","31812.98","115","1"
"807","S2973601","25/07/2025","","NEFT-UTIBN62025072539008467-GOOGLEINDIADIGITAL S","","12.00","31824.98","115","1"
"808","S3046947","25/07/2025","","NEFT-UTIBN62025072539397991-GOOGLEINDIADIGITAL S","","1450.00","33274.98","115","1"
"809","S3126766","25/07/2025","","NEFT-UTIBN62025072539623952-GOOGLEINDIADIGITAL S","","530.00","33804.98","116","1"
"810","S3431646","25/07/2025","","NEFT-UTIBN62025072541013279-GOOGLEINDIADIGITAL S","","2810.00","36614.98","116","1"
"811","S3516292","25/07/2025","","NEFT-UTIBN62025072541449929-GOOGLEINDIADIGITAL S","","2485.00","39099.98","116","1"
"812","S3547245","25/07/2025","","NEFT-UTIBN62025072541783514-GOOGLEINDIADIGITAL S","","925.00","40024.98","116","1"
"813","S3566536","25/07/2025","","UPI/520625119704/PGWI012836830L/deut2001030000@/D","","160.00","40184.98","116","1"
"814","S3837211","26/07/2025","","NEFT-UTIBN62025072649532084-GOOGLEINDIADIGITAL S","","100.00","40284.98","116","1"
"815","S4024038","26/07/2025","","MMT/IMPS/520714724142/ReqPay/tirupatiau/State Bank","","26956.00","67240.98","116","1"
"816","S4075559","26/07/2025","","INF/INFT/041047295841/advancepaymentt/TYRESALES1","23537.00","","43703.98","117","1"
"817","S4085848","26/07/2025","","NEFT-UTIBN62025072650944482-GOOGLEINDIADIGITAL S","","2810.00","46513.98","117","1"
"818","S4102049","26/07/2025","","NEFT-UTIBN62025072651037266-GOOGLEINDIADIGITAL S","","2000.00","48513.98","117","1"
"819","S4101967","26/07/2025","","NEFT-UTIBN62025072651036032-GOOGLEINDIADIGITAL S","","2000.00","50513.98","117","1"
"820","S4102082","26/07/2025","","NEFT-UTIBN62025072651040354-GOOGLEINDIADIGITAL S","","1945.00","52458.98","117","1"
"821","S4108954","26/07/2025","","MMT/IMPS/520717325628/paymenttowardsi/GOELENTERP/I","18608.00","","33850.98","117","1"
"822","S4116793","26/07/2025","","NEFT-UTIBN62025072651094205-GOOGLEINDIADIGITAL S","","6830.00","40680.98","117","1"
"823","S4152612","26/07/2025","","NEFT-UTIBN62025072651285620-GOOGLEINDIADIGITAL S","","600.00","41280.98","118","1"
"824","S4155844","26/07/2025","","NEFT-UTIBN62025072651470392-GOOGLEINDIADIGITAL S","","550.00","41830.98","118","1"
"825","S4462033","27/07/2025","","NEFT-UTIBN62025072759617028-GOOGLEINDIADIGITAL S","","2900.00","44730.98","118","1"
"826","S4473413","27/07/2025","","NEFT-UTIBN62025072759680496-GOOGLEINDIADIGITAL S","","4740.00","49470.98","118","1"
"827","S4485576","27/07/2025","","NEFT-UTIBN62025072759785943-GOOGLEINDIADIGITAL S","","1365.00","50835.98","118","1"
"828","S4486111","27/07/2025","","NEFT-UTIBN62025072759827626-GOOGLEINDIADIGITAL S","","14.00","50849.98","118","1"
"829","S4554430","27/07/2025","","NEFT-UTIBN62025072760363156-GOOGLEINDIADIGITAL S","","250.00","51099.98","118","1"
"830","S4564667","27/07/2025","","NEFT-UTIBN62025072760465406-GOOGLEINDIADIGITAL S","","1500.00","52599.98","119","1"
"831","S4564574","27/07/2025","","NEFT-UTIBN62025072760468820-GOOGLEINDIADIGITAL S","","280.00","52879.98","119","1"
"832","S4573179","27/07/2025","","NEFT-UTIBN62025072760500971-GOOGLEINDIADIGITAL S","","625.00","53504.98","119","1"
"833","S4582381","27/07/2025","","NEFT-UTIBN62025072760559164-GOOGLEINDIADIGITAL S","","240.00","53744.98","119","1"
"834","S4592681","27/07/2025","","NEFT-UTIBN62025072760693659-GOOGLEINDIADIGITAL S","","420.00","54164.98","119","1"
"835","S4661039","27/07/2025","","NEFT-UTIBN62025072761351397-GOOGLEINDIADIGITAL S","","250.00","54414.98","119","1"
"836","S5113748","28/07/2025","","NEFT-UTIBN62025072869295100-GOOGLEINDIADIGITAL S","","1000.00","55414.98","119","1"
"837","S5141756","28/07/2025","","NEFT-UTIBN62025072869471606-GOOGLEINDIADIGITAL S","","1000.00","56414.98","120","1"
"838","S5621189","28/07/2025","","NEFT-UTIBN62025072871688482-GOOGLEINDIADIGITAL S","","250.00","56664.98","120","1"
"839","S6035493","29/07/2025","","NEFT-UTIBN62025072979623151-GOOGLEINDIADIGITAL S","","1725.00","58389.98","120","1"
"840","S6236895","29/07/2025","","NEFT-UTIBN62025072980478493-GOOGLEINDIADIGITAL S","","35.00","58424.98","120","1"
"841","S6360471","29/07/2025","","NEFT-UTIBN62025072981001306-GOOGLEINDIADIGITAL S","","1550.00","59974.98","120","1"
"842","S6982009","30/07/2025","","NEFT-UTIBN62025073089950226-GOOGLEINDIADIGITAL S","","124.00","60098.98","120","1"
"843","S7009074","30/07/2025","","NEFT-UTIBN62025073090188104-GOOGLEINDIADIGITAL S","","1425.00","61523.98","120","1"
"844","S7042322","30/07/2025","","NEFT-UTIBN62025073090364790-GOOGLEINDIADIGITAL S","","100.00","61623.98","121","1"
"845","S7103028","30/07/2025","","NEFT-UTIBN62025073090646099-GOOGLEINDIADIGITAL S","","5200.00","66823.98","121","1"
"846","S7133293","30/07/2025","","NEFT-UTIBN62025073090926617-GOOGLEINDIADIGITAL S","","1400.00","68223.98","121","1"
"847","S7158322","30/07/2025","","NEFT-UTIBN62025073090980250-GOOGLEINDIADIGITAL S","","1700.00","69923.98","121","1"
"848","S7297640","30/07/2025","","IMPS ChgJun-25+GST","100.30","","69823.68","121","1"
"849","S7310150","30/07/2025","","NEFT-UTIBN62025073091685243-GOOGLEINDIADIGITAL S","","629.00","70452.68","121","1"
"850","S7443741","30/07/2025","","NEFT-UTIBN62025073092228554-GOOGLEINDIADIGITAL S","","10.00","70462.68","121","1"
"851","S7610204","30/07/2025","","NEFT-UTIBN62025073093258515-GOOGLEINDIADIGITAL S","","400.00","70862.68","122","1"
"852","S8196507","31/07/2025","","NEFT-UTIBN62025073101194741-GOOGLEINDIADIGITAL S","","25.00","70887.68","122","1"
"853","S8859780","31/07/2025","","NEFT-UTIBN62025073103679895-GOOGLEINDIADIGITAL S","","1075.00","71962.68","122","1"
"854","S8969242","31/07/2025","","NEFT-UTIBN62025073104193169-GOOGLEINDIADIGITAL S","","10.00","71972.68","122","1"
"855","S8973521","31/07/2025","","NEFT-UTIBN62025073104295701-GOOGLEINDIADIGITAL S","","3000.00","74972.68","122","1"
"856","S8990635","31/07/2025","","NEFT-UTIBN62025073104183706-GOOGLEINDIADIGITAL S","","1630.00","76602.68","122","1"
"857","S8991870","31/07/2025","","NEFT-UTIBN62025073104368066-GOOGLEINDIADIGITAL S","","1075.00","77677.68","122","1"
