"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"20/09/2024","20/09/2024","","11999.61","-155201464.03","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24264380605 /MAHAVEER SIN/ Txn Amt. 11994.00 Charges. 5.61","59","1"
"20/09/2024","20/09/2024","","19999.61","-155221463.64","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24264380621 /RAMLAKHAN SI/ Txn Amt. 19994.00 Charges. 5.61","59","1"
"20/09/2024","20/09/2024","","8096.66","-155229560.3","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24264380612 /PANKAJ JHA / Txn Amt. 8094.00 Charges. 2.66","59","1"
"20/09/2024","20/09/2024","","3325.66","-155232885.96","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24264380622 /MUNNI DEVI G/ Txn Amt. 3323.00 Charges. 2.66","59","1"
"20/09/2024","20/09/2024","","1948.66","-155234834.62","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24264380623 /ABHISHEK MIS/ Txn Amt. 1946.00 Charges. 2.66","59","1"
"20/09/2024","20/09/2024","","4898.66","-155239733.28","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24264380624 /EJAD BAKSH / Txn Amt. 4896.00 Charges. 2.66","59","1"
"20/09/2024","20/09/2024","","6150.66","-155245883.94","WITHDRAWAL TRANSFER NEFT/INDB/IDIBH24264380613 /SHIV VIR SIN/ Txn Amt. 6148.00 Charges. 2.66","59","1"
"20/09/2024","20/09/2024","","18699.61","-155264583.55","WITHDRAWAL TRANSFER NEFT/ESFB/IDIBH24264380616 /RAJBAHOR KUS/ Txn Amt. 18694.00 Charges. 5.61","60","1"
"20/09/2024","20/09/2024","","14999.61","-155279583.16","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24264380617 /SUNEET SINGH/ Txn Amt. 14994.00 Charges. 5.61","60","1"
"20/09/2024","20/09/2024","","24999.61","-155304582.77","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24264380655 /EJAD BAKSH / Txn Amt. 24994.00 Charges. 5.61","60","1"
"20/09/2024","20/09/2024","","3060.66","-155307643.43","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24264380635 /RAMLAKHAN PA/ Txn Amt. 3058.00 Charges. 2.66","60","1"
"20/09/2024","20/09/2024","","11499.61","-155319143.04","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24264380658 /MAHAVEER SIN/ Txn Amt. 11494.00 Charges. 5.61","60","1"
"21/09/2024","21/09/2024","7543800","","-147775343.04","CHEQUE DEPOSIT CLEARING-20/09/2024 211 4785 CTS-CHQ:379847 - ABL","60","1"
"21/09/2024","21/09/2024","840000","","-146935343.04","CHEQUE DEPOSIT CLEARING-20/09/2024 211 4785 CTS-CHQ:379848 - ABL","60","1"
"21/09/2024","21/09/2024","","200028.91","-147135371.95","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520240921411946 22/ECT POOL/. Txn Amt. 200000.00 Charges. 28.91","60","1"
"21/09/2024","21/09/2024","","56691.61","-147192063.56","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407008 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","60","1"
"21/09/2024","21/09/2024","","32989.61","-147225053.17","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407038 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","60","1"
"21/09/2024","21/09/2024","","56691.61","-147281744.78","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407051 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","60","1"
"21/09/2024","21/09/2024","","56691.61","-147338436.39","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407039 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147395128","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407060 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147451819.61","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407019 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147508511.22","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407099 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147565202.83","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407105 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147621894.44","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407140 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147678586.05","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407106 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147735277.66","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407107 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147791969.27","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407141 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147848660.88","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407123 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","61","1"
"21/09/2024","21/09/2024","","56691.61","-147905352.49","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407126 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","56691.61","-147962044.1","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407142 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-147995033.71","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407127 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148028023.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407143 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148061012.93","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407145 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148094002.54","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407115 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148126992.15","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407116 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148159981.76","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407152 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148192971.37","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407131 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148225960.98","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407132 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","62","1"
"21/09/2024","21/09/2024","","32989.61","-148258950.59","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407133 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","63","1"
"21/09/2024","21/09/2024","","32989.61","-148291940.2","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407153 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","63","1"
"21/09/2024","21/09/2024","","32989.61","-148324929.81","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407135 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","63","1"
"21/09/2024","21/09/2024","","32989.61","-148357919.42","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407154 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","63","1"
"21/09/2024","21/09/2024","","32989.61","-148390909.03","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407203 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","63","1"
"21/09/2024","21/09/2024","","32989.61","-148423898.64","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407204 /ICICI BANK L/ Txn Amt. 32984.00 Charges. 5.61","63","1"
"21/09/2024","21/09/2024","","56691.61","-148480590.25","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265407185 /ICICI BANK L/ Txn Amt. 56686.00 Charges. 5.61","63","1"
"21/09/2024","21/09/2024","","460029.21","-148940619.46","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24265439172 /BPCL ECMS / Txn Amt. 460000.00 Charges. 29.21","63","1"
"21/09/2024","21/09/2024","","176797.41","-149117416.87","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24265439173 /Rajshree fil/ Txn Amt. 176780.00 Charges. 17.41","63","1"
"21/09/2024","21/09/2024","","5002.66","-149122419.53","WITHDRAWAL TRANSFER NEFT/BDBL/IDIBH24265439205 /MOHHAMAD SAD/ Txn Amt. 5000.00 Charges. 2.66","63","1"
"21/09/2024","21/09/2024","","500029.21","-149622448.74","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24265439198 /M P TYRE / Txn Amt. 500000.00 Charges. 29.21","64","1"
"21/09/2024","21/09/2024","","6625","-149629073.74","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265440157 /ASHTOSH SAHU/ Txn Amt. 6622.34 Charges. 2.66","64","1"
"21/09/2024","21/09/2024","","84910","-149713983.74","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24265440325 /AYODHA PRASA/ Txn Amt. 84904.39 Charges. 5.61","64","1"
"21/09/2024","21/09/2024","","119139","-149833122.74","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24265440326 /RAVI PRATAP / Txn Amt. 119121.59 Charges. 17.41","64","1"
"21/09/2024","21/09/2024","","23300","-149856422.74","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24265440319 /SANTOSH KUMA/ Txn Amt. 23294.39 Charges. 5.61","64","1"
"21/09/2024","21/09/2024","248184.86","","-149608237.88","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520240921949 58723/ULTRATEC/","64","1"
"21/09/2024","21/09/2024","10049151.83","","-139559086.05","NO BOOK DEPOSIT TRANSFER RTGS/ICIC/ICICR220240921053353 02/PRISM JO/","64","1"
"21/09/2024","21/09/2024","5041929.31","","-134517156.74","NO BOOK DEPOSIT TRANSFER RTGS/ICIC/ICICR220240921053353 05/PRISM JO/","64","1"
"21/09/2024","21/09/2024","","5002.66","-134522159.4","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24265478392 /JAKIR HUSSAI/ Txn Amt. 5000.00 Charges. 2.66","64","1"
"21/09/2024","21/09/2024","260580.72","","-134261578.68","NO BOOK DEPOSIT TRANSFER NEFT/DEUT/DEUTH01426501796 /IFFCO-TOKIO /","64","1"
"23/09/2024","23/09/2024","","20000","-134281578.68","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24267146777 /SHARIPH / Txn Amt. 19994.39 Charges. 5.61","64","1"
"23/09/2024","23/09/2024","","30683","-134312261.68","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24267150590 /AMIT KUMAR T/ Txn Amt. 30677.39 Charges. 5.61","65","1"
"23/09/2024","23/09/2024","","37585","-134349846.68","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24267151211 /KANHIYA LAL / Txn Amt. 37579.39 Charges. 5.61","65","1"
"23/09/2024","23/09/2024","","22061","-134371907.68","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24267151241 /CHANDRABHAN / Txn Amt. 22055.39 Charges. 5.61","65","1"
"23/09/2024","23/09/2024","","14252","-134386159.68","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24267151257 /KESHAV PRASA/ Txn Amt. 14246.39 Charges. 5.61","65","1"
"23/09/2024","23/09/2024","","9700","-134395859.68","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24267151238 /SHANKAR PRAS/ Txn Amt. 9697.34 Charges. 2.66","65","1"
"23/09/2024","23/09/2024","","9258","-134405117.68","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24267151280 /JAGYALAL SAH/ Txn Amt. 9255.34 Charges. 2.66","65","1"
"23/09/2024","23/09/2024","","71087","-134476204.68","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24267151258 /MAHESH SAHU / Txn Amt. 71081.39 Charges. 5.61","65","1"
"23/09/2024","23/09/2024","","1000029.21","-135476233.89","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24267152633 /GARIMA INDUS/ Txn Amt. 1000000.00 Charges. 29.21","65","1"
"23/09/2024","23/09/2024","","800029.21","-136276263.1","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24267154255 /BPCL ECMS / Txn Amt. 800000.00 Charges. 29.21","65","1"
"23/09/2024","23/09/2024","","150017.41","-136426280.51","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24267154261 /GOEL CARGO P/ Txn Amt. 150000.00 Charges. 17.41","65","1"
"23/09/2024","23/09/2024","","450029.21","-136876309.72","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24267154257 /INDIAN OIL C/ Txn Amt. 450000.00 Charges. 29.21","66","1"
"23/09/2024","23/09/2024","","1000029.21","-137876338.93","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24267154265 /LAKSHMI CHAN/ Txn Amt. 1000000.00 Charges. 29.21","66","1"
"23/09/2024","23/09/2024","","108017.41","-137984356.34","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24267154266 /Shriram Geo / Txn Amt. 108000.00 Charges. 17.41","66","1"
"23/09/2024","23/09/2024","","182117.41","-138166473.75","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24267154137 /R K PETROLIU/ Txn Amt. 182100.00 Charges. 17.41","66","1"
"23/09/2024","23/09/2024","","300029.21","-138466502.96","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24267154267 /HPCL Drive T/ Txn Amt. 300000.00 Charges. 29.21","66","1"
"23/09/2024","23/09/2024","","380529.21","-138847032.17","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24267154259 /Translink Lo/ Txn Amt. 380500.00 Charges. 29.21","66","1"
"23/09/2024","23/09/2024","","20430.61","-138867462.78","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24267154138 /HOME DÉCOR / Txn Amt. 20425.00 Charges. 5.61","66","1"
"23/09/2024","23/09/2024","","500029.21","-139367491.99","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24267154300 /M P TYRE / Txn Amt. 500000.00 Charges. 29.21","66","1"
"23/09/2024","23/09/2024","","303789.21","-139671281.2","WITHDRAWAL TRANSFER NEFT/SCBL/IDIBH24267159554 /IFFCO TOKIO / Txn Amt. 303760.00 Charges. 29.21","66","1"
"23/09/2024","23/09/2024","","3702.66","-139674983.86","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24267159585 /ARCHNA VISHW/ Txn Amt. 3700.00 Charges. 2.66","66","1"
"23/09/2024","23/09/2024","25000","","-139649983.86","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/010663409060 /RAJ COAL AND/","67","1"
"23/09/2024","23/09/2024","25000","","-139624983.86","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/010663409062 /RAJ COAL AND/","67","1"
"23/09/2024","23/09/2024","25000","","-139599983.86","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/010663409061 /RAJ COAL AND/","67","1"
"23/09/2024","23/09/2024","","6000.66","-139605984.52","WITHDRAWAL TRANSFER NEFT/UCBA/IDIBH24267232745 /AFSAR KHAN / Txn Amt. 5998.00 Charges. 2.66","67","1"
"23/09/2024","23/09/2024","","22999.61","-139628984.13","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24267232749 /RAJENDRA TIW/ Txn Amt. 22994.00 Charges. 5.61","67","1"
"23/09/2024","23/09/2024","","7050.66","-139636034.79","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24267232687 /RAIS KHAN / Txn Amt. 7048.00 Charges. 2.66","67","1"
"23/09/2024","23/09/2024","","6000.66","-139642035.45","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24267232727 /IQWAL MOHAMM/ Txn Amt. 5998.00 Charges. 2.66","67","1"
"23/09/2024","23/09/2024","","14999.61","-139657035.06","WITHDRAWAL TRANSFER NEFT/INDB/IDIBH24267232691 /SHIV VIR SIN/ Txn Amt. 14994.00 Charges. 5.61","67","1"
"23/09/2024","23/09/2024","","24999.61","-139682034.67","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24267232697 /RAJU KUSHWAH/ Txn Amt. 24994.00 Charges. 5.61","67","1"
"23/09/2024","23/09/2024","","7990.66","-139690025.33","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24267232739 /RAHUL SINGH / Txn Amt. 7988.00 Charges. 2.66","67","1"
"23/09/2024","23/09/2024","","27999.61","-139718024.94","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24267232760 /ADIL KHAN / Txn Amt. 27994.00 Charges. 5.61","67","1"
"23/09/2024","23/09/2024","","19999.61","-139738024.55","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24267232756 /AMIT SINGH B/ Txn Amt. 19994.00 Charges. 5.61","68","1"
"23/09/2024","23/09/2024","","21999.61","-139760024.16","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24267232769 /SUNEET SINGH/ Txn Amt. 21994.00 Charges. 5.61","68","1"
"23/09/2024","23/09/2024","","12999.61","-139773023.77","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24267232782 /RAMLAKHAN PA/ Txn Amt. 12994.00 Charges. 5.61","68","1"
"23/09/2024","23/09/2024","","5550.66","-139778574.43","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24267232802 /MAHAVEER SIN/ Txn Amt. 5548.00 Charges. 2.66","68","1"
"23/09/2024","23/09/2024","","23999.61","-139802574.04","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24267232783 /NEERAJ JAIN / Txn Amt. 23994.00 Charges. 5.61","68","1"
"23/09/2024","23/09/2024","","4100.66","-139806674.7","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24267232803 /RAMBALI / Txn Amt. 4098.00 Charges. 2.66","68","1"
"23/09/2024","23/09/2024","","19994","-139826668.7","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P001 / Deena Nath Yadav","68","1"
"23/09/2024","23/09/2024","","2500","-139829168.7","WITHDRAWAL TRANSFER / BRANCH-P002 / MOHAMMAD SAHIL","68","1"
"23/09/2024","23/09/2024","117813","","-139711355.7","NO BOOK DEPOSIT TRANSFER NEFT/INDB/INDBN23099636186 /ASHTECH (IND/","68","1"
"24/09/2024","24/09/2024","","900029.21","-140611384.91","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24268255416 /BPCL ECMS / Txn Amt. 900000.00 Charges. 29.21","68","1"
"24/09/2024","24/09/2024","","2500029.21","-143111414.12","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24268255440 /GARIMA INDUS/ Txn Amt. 2500000.00 Charges. 29.21","68","1"
"24/09/2024","24/09/2024","","2300029.21","-145411443.33","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24268255441 /INDIAN OIL C/ Txn Amt. 2300000.00 Charges. 29.21","69","1"
"24/09/2024","24/09/2024","","200017.41","-145611460.74","WITHDRAWAL TRANSFER NEFT/AUBL/IDIBH24268255435 /GURUKRIPA TY/ Txn Amt. 200000.00 Charges. 17.41","69","1"
"24/09/2024","24/09/2024","","350029.21","-145961489.95","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24268255436 /M P TYRE / Txn Amt. 350000.00 Charges. 29.21","69","1"
"24/09/2024","24/09/2024","","300029.21","-146261519.16","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24268255442 /HPCL Drive T/ Txn Amt. 300000.00 Charges. 29.21","69","1"
"24/09/2024","24/09/2024","","500029.21","-146761548.37","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24268255461 /LAKSHMI CHAN/ Txn Amt. 500000.00 Charges. 29.21","69","1"
"24/09/2024","24/09/2024","","1060000","-147821548.37","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","69","1"
"24/09/2024","24/09/2024","","50005.61","-147871553.98","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24268306169 /SHYAM AUTOMO/ Txn Amt. 50000.00 Charges. 5.61","69","1"
"24/09/2024","24/09/2024","","50005.61","-147921559.59","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24268306185 /INDORE CLUTC/ Txn Amt. 50000.00 Charges. 5.61","69","1"
"24/09/2024","24/09/2024","","200017.41","-148121577","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24268306173 /PURI AUTOMOB/ Txn Amt. 200000.00 Charges. 17.41","69","1"
"24/09/2024","24/09/2024","","50005.61","-148171582.61","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24268306187 /Vindhya moto/ Txn Amt. 50000.00 Charges. 5.61","69","1"
"24/09/2024","24/09/2024","","250029.21","-148421611.82","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24268306203 /Agarwal Moto/ Txn Amt. 250000.00 Charges. 29.21","70","1"
"24/09/2024","24/09/2024","20425","","-148401186.82","CREDIT TXN FAILED OW NEFT IDIBH24267154138","70","1"
"24/09/2024","24/09/2024","380500","","-148020686.82","CREDIT TXN FAILED OW NEFT IDIBH24267154259","70","1"
"24/09/2024","24/09/2024","500000","","-147520686.82","CREDIT TXN FAILED OW NEFT IDIBH24267154300","70","1"
"24/09/2024","24/09/2024","","38924","-147559610.82","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24268315638 /MRATUNJAY PA/ Txn Amt. 38918.39 Charges. 5.61","70","1"
"24/09/2024","24/09/2024","","67720","-147627330.82","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24268315649 /RAMMANI SAHU/ Txn Amt. 67714.39 Charges. 5.61","70","1"
"24/09/2024","24/09/2024","","23796","-147651126.82","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24268315651 /UMESH SINGH / Txn Amt. 23790.39 Charges. 5.61","70","1"
"24/09/2024","24/09/2024","25000","","-147626126.82","NO BOOK DEPOSIT TRANSFER NEFT/UBIN/010663415586 /RAJ COAL AND/","70","1"
"24/09/2024","24/09/2024","","21760","-147647886.82","CAS REMITTANCE THROUGH CHEQUE NEFT/HDFC/IDIBH24268335589 /VINAYAK EXPL/ Txn Amt. 21754.00 Charges. 6.00","70","1"
"24/09/2024","24/09/2024","333070.95","","-147314815.87","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520240924958 60416/ULTRATEC/","70","1"
"24/09/2024","24/09/2024","469042.02","","-146845773.85","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12024092450407 549/24240495/","70","1"
"25/09/2024","25/09/2024","447393.98","","-146398379.87","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520240925959 62211/HILLIMIT/","70","1"
"25/09/2024","25/09/2024","","400029.21","-146798409.08","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24269397932 /SATAKSHI SAL/ Txn Amt. 400000.00 Charges. 29.21","71","1"
"25/09/2024","25/09/2024","","3796.66","-146802205.74","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24269397934 /RAHISH VISHW/ Txn Amt. 3794.00 Charges. 2.66","71","1"
"25/09/2024","25/09/2024","","3196.66","-146805402.4","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24269397908 /NEW SON ENGI/ Txn Amt. 3194.00 Charges. 2.66","71","1"
"25/09/2024","25/09/2024","","500029.21","-147305431.61","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24269397909 /GUPTA TYRE H/ Txn Amt. 500000.00 Charges. 29.21","71","1"
"25/09/2024","25/09/2024","","900029.21","-148205460.82","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24269399065 /BPCL ECMS / Txn Amt. 900000.00 Charges. 29.21","71","1"
"25/09/2024","25/09/2024","","200017.41","-148405478.23","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24269398914 /ETC POOL / Txn Amt. 200000.00 Charges. 17.41","71","1"
"25/09/2024","25/09/2024","","600029.21","-149005507.44","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24269398915 /INDIAN OIL C/ Txn Amt. 600000.00 Charges. 29.21","71","1"
"25/09/2024","25/09/2024","","500029.21","-149505536.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24269399066 /M P TYRE / Txn Amt. 500000.00 Charges. 29.21","71","1"
"25/09/2024","25/09/2024","","50005.61","-149555542.26","WITHDRAWAL TRANSFER NEFT/BDBL/IDIBH24269398916 /Shri Bundela/ Txn Amt. 50000.00 Charges. 5.61","71","1"
"25/09/2024","25/09/2024","","20430.61","-149575972.87","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24269399068 /HOME DÉCOR / Txn Amt. 20425.00 Charges. 5.61","71","1"
"25/09/2024","25/09/2024","","16886.61","-149592859.48","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24269398917 /EASS SECURIT/ Txn Amt. 16881.00 Charges. 5.61","72","1"
"25/09/2024","25/09/2024","","62639.61","-149655499.09","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24269399084 /KALYAN SERVI/ Txn Amt. 62634.00 Charges. 5.61","72","1"
"25/09/2024","25/09/2024","","379293.21","-150034792.3","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24269398918 /Translink Lo/ Txn Amt. 379264.00 Charges. 29.21","72","1"
"25/09/2024","25/09/2024","","14362.61","-150049154.91","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24269399070 /RAFEEQ KHAN / Txn Amt. 14357.00 Charges. 5.61","72","1"
"25/09/2024","25/09/2024","","63035.61","-150112190.52","WITHDRAWAL TRANSFER NEFT/BKID/IDIBH24269399086 /NARAYAN DIES/ Txn Amt. 63030.00 Charges. 5.61","72","1"
"25/09/2024","25/09/2024","","34022","-150146212.52","WITHDRAWAL TRANSFER / BRANCH-P018 / VISHWAKARMA ENGINEERING WORKS","72","1"
"25/09/2024","25/09/2024","","15000","-150161212.52","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24269404929 /VARSHA / Txn Amt. 14994.39 Charges. 5.61","72","1"
"25/09/2024","25/09/2024","","8800","-150170012.52","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24269404906 /SHYAM LAL / Txn Amt. 8797.34 Charges. 2.66","72","1"
"25/09/2024","25/09/2024","","28000","-150198012.52","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24269404935 /SUNEET SINGH/ Txn Amt. 27994.39 Charges. 5.61","72","1"
